$ADVER,3080,2.3
$GPRMC,200051.000,A,3748.1975,N,12217.6843,W,0.13,16.54,160714,,,D*42
$GPRMC,200052.000,A,3748.1975,N,12217.6843,W,0.16,1.21,160714,,,D*70
$GPRMC,200053.000,A,3748.1976,N,12217.6843,W,0.12,342.54,160714,,,D*70
$GPRMC,200054.000,A,3748.1976,N,12217.6842,W,0.20,45.25,160714,,,D*45
$GPRMC,200055.000,A,3748.1976,N,12217.6841,W,0.25,74.78,160714,,,D*48
$GPRMC,200056.000,A,3748.1976,N,12217.6841,W,0.18,335.94,160714,,,D*71
$GPRMC,200057.000,A,3748.1977,N,12217.6842,W,0.34,302.88,160714,,,D*75
$GPRMC,200058.000,A,3748.1978,N,12217.6843,W,0.32,309.48,160714,,,D*75
$GPRMC,200059.000,A,3748.1979,N,12217.6844,W,0.37,309.17,160714,,,D*7D
$GPRMC,200100.000,A,3748.1980,N,12217.6845,W,0.49,306.35,160714,,,D*71
$GPRMC,200101.000,A,3748.1980,N,12217.6846,W,0.29,318.86,160714,,,D*72
$GPRMC,200102.000,A,3748.1980,N,12217.6845,W,0.22,37.18,160714,,,D*40
$GPRMC,200103.000,A,3748.1980,N,12217.6844,W,0.13,50.28,160714,,,D*40
$GPRMC,200104.000,A,3748.1980,N,12217.6844,W,0.08,2.41,160714,,,D*75
$GPRMC,200105.000,A,3748.1980,N,12217.6842,W,0.47,82.11,160714,,,D*44
$GPRMC,200106.000,A,3748.1980,N,12217.6841,W,0.09,349.42,160714,,,D*7C
$GPRMC,200107.000,A,3748.1980,N,12217.6840,W,0.09,85.80,160714,,,D*41
$GPRMC,200108.000,A,3748.1980,N,12217.6840,W,0.09,320.40,160714,,,D*7E
$GPRMC,200109.000,A,3748.1980,N,12217.6840,W,0.12,301.62,160714,,,D*76
$GPRMC,200108.000,A,3748.1980,N,12217.6839,W,0.12,46.24,160714,,,D*4B
$GPRMC,200109.000,A,3748.1980,N,12217.6839,W,0.11,11.50,160714,,,D*48
$GPRMC,200110.000,A,3748.1980,N,12217.6838,W,0.03,339.35,160714,,,D*78
$GPRMC,200111.000,A,3748.1981,N,12217.6839,W,0.34,11.32,160714,,,D*43
$GPRMC,200112.000,A,3748.1982,N,12217.6840,W,0.31,335.91,160714,,,D*74
$GPRMC,200113.000,A,3748.1982,N,12217.6840,W,0.21,16.90,160714,,,D*47
$GPRMC,200114.000,A,3748.1983,N,12217.6840,W,0.25,34.51,160714,,,D*48
$GPRMC,200115.000,A,3748.1983,N,12217.6840,W,0.11,43.65,160714,,,D*49
$GPRMC,200116.000,A,3748.1984,N,12217.6841,W,0.16,336.25,160714,,,D*7E
$GPRMC,200117.000,A,3748.1985,N,12217.6842,W,0.22,318.61,160714,,,D*76
$GPRMC,200118.000,A,3748.1986,N,12217.6843,W,0.19,66.69,160714,,,D*41
$GPRMC,200119.000,A,3748.1986,N,12217.6844,W,0.10,60.69,160714,,,D*48
$GPRMC,200120.000,A,3748.1986,N,12217.6845,W,0.12,308.22,160714,,,D*73
$GPRMC,200121.000,A,3748.1986,N,12217.6845,W,0.16,81.31,160714,,,D*46
$GPRMC,200122.000,A,3748.1986,N,12217.6846,W,0.11,310.97,160714,,,D*76
$GPRMC,200123.000,A,3748.1986,N,12217.6847,W,0.11,305.55,160714,,,D*7C
$GPRMC,200124.000,A,3748.1985,N,12217.6848,W,0.07,329.12,160714,,,D*7D
$GPRMC,200125.000,A,3748.1983,N,12217.6841,W,0.15,109.33,160714,,,D*73
$GPRMC,200126.000,A,3748.1983,N,12217.6841,W,0.17,36.24,160714,,,D*49
$GPRMC,200127.000,A,3748.1983,N,12217.6843,W,0.10,70.06,160714,,,D*4F
$GPRMC,200128.000,A,3748.1982,N,12217.6841,W,0.67,8.67,160714,,,D*7B
$GPRMC,200129.000,A,3748.1983,N,12217.6836,W,0.83,356.79,160714,,,D*76
$GPRMC,200130.000,A,3748.1984,N,12217.6834,W,0.71,50.82,160714,,,D*47
$GPRMC,200131.000,A,3748.1984,N,12217.6831,W,0.19,76.12,160714,,,D*40
$GPRMC,200132.000,A,3748.1983,N,12217.6830,W,0.45,133.15,160714,,,D*7B
$GPRMC,200133.000,A,3748.1982,N,12217.6829,W,0.61,104.66,160714,,,D*75
$GPRMC,200134.000,A,3748.1980,N,12217.6828,W,0.72,148.48,160714,,,D*77
$GPRMC,200135.000,A,3748.1978,N,12217.6826,W,0.82,118.83,160714,,,D*72
$GPRMC,200136.000,A,3748.1977,N,12217.6824,W,0.80,112.11,160714,,,D*7F
$GPRMC,200137.000,A,3748.1975,N,12217.6821,W,1.35,109.43,160714,,,D*7B
$GPRMC,200138.000,A,3748.1974,N,12217.6816,W,1.34,105.84,160714,,,D*77
$GPRMC,200139.000,A,3748.1970,N,12217.6813,W,1.38,117.79,160714,,,D*7A
$GPRMC,200140.000,A,3748.1967,N,12217.6809,W,1.46,115.39,160714,,,D*76
$GPRMC,200141.000,A,3748.1964,N,12217.6805,W,1.37,106.31,160714,,,D*74
$GPRMC,200142.000,A,3748.1962,N,12217.6802,W,1.40,117.34,160714,,,D*73
$GPRMC,200143.000,A,3748.1959,N,12217.6798,W,1.44,113.96,160714,,,D*7E
$GPRMC,200144.000,A,3748.1955,N,12217.6794,W,1.72,111.10,160714,,,D*70
$GPRMC,200145.000,A,3748.1954,N,12217.6789,W,1.67,112.26,160714,,,D*7E
